Content Manifest for Depot 368344

Manifest ID            : 5017383603301111769
Creation time          : 2017-02-28 00:00:44+00:00
Seen by SteamDB at     : 2017-02-28 00:02:54+00:00
Total number of files  : 2775
Total bytes on disk    : 398792310
Total bytes compressed : 193113856

          Size Hash                                     Flags Name
-------------- ---------------------------------------- ----- -----------------------------------------------------------------------------------------------------------------------------------
             0 0000000000000000000000000000000000000000    64 CrossCode.app
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents
          2794 e8fd5009514509444363cfa8e8dc560cf2c5c514     0 CrossCode.app/Contents/Info.plist
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/MacOS
          9284 54fe1e80c8e0edf5d0d2f36f8be05e9869bf24e2     0 CrossCode.app/Contents/MacOS/nwjs
             8 3777ecd6ee66bf8d4e94822df628a40e7c28abf2     0 CrossCode.app/Contents/PkgInfo
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources
        378456 2ee023aa8c580e0c00fcc2acaf248e061a9e670e     0 CrossCode.app/Contents/Resources/app.icns
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/animations
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/animations/boss
        110459 f5029da097b9f77ba13cd8192c3a87a01a2dc5ab     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/antlion.json
        279620 f68a7393ef6c90f19994067bc4535ecf7ae50638     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/cargo-crab-extra.json
        330050 72af12974b4f7263e3c8d1ada39e9c03489d24d7     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/cargo-crab.json
        201848 fe6c7db2ef7a292cf5798d55bffd6b3c93880959     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/driller.json
           284 291e8ac165b8471cdd2caad109fbd315392d54d3     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/greenlight.json
        235823 ec55f704c0c6da2a97f3d0702f23e430fb8485ea     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/megamoth.json
          2803 ff7fe7cfdb8b380a5fcc58735bab0addfad69bda     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/slope-test.json
         16169 3717e7ebb95a9bbb4329f3ac40a121f296fceed2     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/test-saved.json
          1494 bfab25994016e2d5d45a8a8e0792cda24b8df44e     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/test.json
        176886 e65da8ba612aabef7139dd8f53548d6412eaa3fa     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/whale.json
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies
           369 3221ac03f9f2b565e72001cf69453ceda24d2b4b     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/baggy-kun.json
          1164 9ebc3c3e53349054a567c6ca9d9f35205f3c82a0     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/buffalo-alt.json
          1166 5161da19ff2c8f3eb4e1b52426510d80cd388e29     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/buffalo-fall.json
          1156 56a30156b9c3b12968c1719e62b193dc3a884981     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/buffalo.json
          1240 64981f3e3604839d54928615b6707a2dcb7ffe95     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/darth-moth.json
           626 064be171b025feb166fce6c0b9671cd35390b38a     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/default-bot.json
          1373 d2a88dd15d7ef9115da1479f46147fd6f0fcc546     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/drillertoise.json
           905 803353ced691fb66f71f434e6d042c8b0b9f9ba5     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/frobbit-miniboss-femme.json
           909 e331f233eb53ce8620a289ad9e1803ce3fbc95ff     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/frobbit-miniboss-gallant.json
           875 d5f886dd16c1b64a03bf995c92362ceef3cbc234     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/frobbit.json
          1401 b176572e4c6a73f97759f46112a9e3f4fd70c2b0     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/goat-cave.json
          1407 cd03c92100c733e698a87857b8dc70ea836bc4da     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/goat-father.json
          1386 5189030711c1b77f241b550113fd4f2b7948aed5     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/goat.json
           663 47e628a108b4663a537a15ce48fe9283dea12959     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/gray-frobbit.json
          1208 412182b1a2a8b6624bd7d83e512d55f598f34d60     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/guard-mustache.json
          1190 1a05e09f5f3277493c6e1bd9ae7b2bc176d06f34     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/guards.json
           649 30eae50046f56f27adee9e1b06e2d47c71859e52     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/heat-command_bot.json
          1309 05c687bdd69e388509d2a1f87de85c40c1326932     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/heat-friendly_kamikatze.json
          1963 60c76d7f643b5d216262534eaca403c4b5292c11     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/heat-golem.json
           678 f144474e8fdb0da462a074c764e359b72550ecee     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/hedgehog-alt.json
           749 ba4e7f41d070551977a60d34edfe20c5fc191931     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/hedgehog-boss.json
