Content Manifest for Depot 1517030

Manifest ID            : 6137849763617927144
Creation time          : 2021-03-05 16:04:14+00:00
Total number of files  : 224
Total bytes on disk    : 38049275
Total bytes compressed : 3551680

          Size Hash                                     Flags Name
-------------- ---------------------------------------- ----- -----------------------------------------------------------------------------
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/animations
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/animations/enemies
          1845 661454c61cceefb003559b8943dcb9d498f43a7f     0 assets/extension/post-game/data/animations/enemies/beach-fish.json
           970 a90b671ecd4a931f687c81797a9c36cff048bfe0     0 assets/extension/post-game/data/animations/enemies/beach-star-cold.json
           968 ab583ec2f7cde18e2b3dc6f28d27ad282f9eda77     0 assets/extension/post-game/data/animations/enemies/beach-star-heat.json
           970 0f4e7477a6c2c5fb3abc74cf7c29ee3269505590     0 assets/extension/post-game/data/animations/enemies/beach-star-shock.json
           972 050853d8720a5b41cd05535c18b936be3591bc0e     0 assets/extension/post-game/data/animations/enemies/beach-star-wave.json
          3271 c37c85160c58ddf4557569d0c20c8bc95ce8128f     0 assets/extension/post-game/data/animations/enemies/beach-turtle.json
          2151 e87e1cdc465612a330aa42ef1513bc2cb93e789e     0 assets/extension/post-game/data/animations/enemies/beach-worm.json
          1216 f08df4d63acd35942b2d86ca58f5f50e0918fb20     0 assets/extension/post-game/data/animations/enemies/honeybear.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/arena
         13057 03aa3e1cc6f9e1525bc71a028348bd20a42a032c     0 assets/extension/post-game/data/arena/ancient-boss-cup.json
         24595 e05936851721e6feddf9cd2594cca15d8241f790     0 assets/extension/post-game/data/arena/ancient-cup.json
         24638 3a3f6465300d87f693eb1d5b9f3c84635fe645d1     0 assets/extension/post-game/data/arena/ancient-team-cup.json
          2603 b1399f5be38d2076671a68b440295f4bf7a1ce7b     0 assets/extension/post-game/data/arena/apollo-cup.json
          3483 b4000af71a64dfbfc6ae3e848af572047c1df6cd     0 assets/extension/post-game/data/arena/kit-cup.json
          2603 c1c6c83d99ed6030b8a4ca941fe16121ae928d9a     0 assets/extension/post-game/data/arena/lily-cup.json
          2625 b5308c7370d3325ea8cf92c9650d391a52a0e293     0 assets/extension/post-game/data/arena/shizuka-cup.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/enemies
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/enemies/beach
         17942 a6010df5646f582927caa47b1bb776b66a48bf32     0 assets/extension/post-game/data/enemies/beach/fish.json
         26997 da228f511422f91fa21f642be56676c2facf7c6b     0 assets/extension/post-game/data/enemies/beach/sea-star-cold.json
         26948 abd0c32744f91981f2832c0b8452a9b2a7837cc0     0 assets/extension/post-game/data/enemies/beach/sea-star-heat.json
         26243 77ceed459dee6401e104da93618b99c6d1c38e14     0 assets/extension/post-game/data/enemies/beach/sea-star-shock.json
         26950 a26c667afa4212e5b646a07f4da15658d58165e2     0 assets/extension/post-game/data/enemies/beach/sea-star-wave.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/enemies/beach/special
         30365 0a9e59580f63939b890cf6d9306586d2d56f1b3d     0 assets/extension/post-game/data/enemies/beach/special/blob-salt.json
         26427 cfedc9ec54885ce3d8303cef90b85d2b7ab7605b     0 assets/extension/post-game/data/enemies/beach/turtle-man.json
         36313 d9979bf1d59a204366f755a6a301decf2d4e7c6c     0 assets/extension/post-game/data/enemies/beach/worm.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/enemies/boss
         32845 1ccde04317ae62a69c99eb5e6f705c525f179a5b     0 assets/extension/post-game/data/enemies/boss/shady-clone.json
        105336 a71ffc80efc2764a58c7dea577eebd7ee5dd07a4     0 assets/extension/post-game/data/enemies/boss/shady.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/enemies/final
         25059 8153818a3c27db26fcc333ae19cddef46ee7de8e     0 assets/extension/post-game/data/enemies/final/colibri.json
         13050 254cb4bbe153e83c0a0496b839b7885ff9f3fc11     0 assets/extension/post-game/data/enemies/final/crystal-cold.json
         13381 f9ad1ec1365671055291d6e2a0d0b655fa8d69c0     0 assets/extension/post-game/data/enemies/final/crystal-heat.json
         13533 bc4a0bd9c1c44fe18f63024b0ee34e4d5c566fbf     0 assets/extension/post-game/data/enemies/final/crystal-shock.json
         13601 ec8512c73d61e78decd8331f1fef3dfb9e1d8fff     0 assets/extension/post-game/data/enemies/final/crystal-wave.json
         23353 0d4bb3908b975bbf9aa1cd83c9a46f16630b1741     0 assets/extension/post-game/data/enemies/final/ele-pillar-cold.json
         20799 ba96f126cbf2e6a8730eec260ee7b35f67e82fbc     0 assets/extension/post-game/data/enemies/final/ele-pillar-heat.json
         22451 14c705360eb4b5f41ff032f27d50ebaa79dda2fb     0 assets/extension/post-game/data/enemies/final/ele-pillar-shock.json
         22127 a78b435b6b16c01ee7b3e18cfad76f0be812e733     0 assets/extension/post-game/data/enemies/final/ele-pillar-wave.json
         41162 24afa14059957cce1cb8d0d6a82a592058b87267     0 assets/extension/post-game/data/enemies/final/god-cold.json
         37046 7520325e4c05d068218426f6ca4a8f8dfb63db80     0 assets/extension/post-game/data/enemies/final/god-controller.json
         40725 c55470f1a4e6e0e3624c31cb2bc6efeb1b23d66e     0 assets/extension/post-game/data/enemies/final/god-heat.json
        111215 8348b012dbfddbfc6f77627f0b9c02b6db02dad4     0 assets/extension/post-game/data/enemies/final/god-neutral.json
         39793 313d9a2ecdd8f377aa165b57df83966f8a1e867e     0 assets/extension/post-game/data/enemies/final/god-shock.json
         46374 1866ad9dc03995a4c61f1f9cb3071fb3bd68ddba     0 assets/extension/post-game/data/enemies/final/god-wave.json
         88816 6e88dfe0858c3ac79bc22aebdbbe78977131e161     0 assets/extension/post-game/data/enemies/final/guardian.json
        163199 3d61dabb21f42facb0b7da092bab389bf09be2c0     0 assets/extension/post-game/data/enemies/final/gynthar.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/arena
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/arena/areas
        179063 0149c41b29bca7ae4f7e16c594ad3fba74fba7f8     0 assets/extension/post-game/data/maps/arena/areas/beach-setting-01.json
        206083 a08c3961189c9151087cfb1f54139928913d06d3     0 assets/extension/post-game/data/maps/arena/areas/final-setting-01.json
        200634 f31dce48afbd63d06f6d53dd257f41ec8e74a39b     0 assets/extension/post-game/data/maps/arena/areas/vermillion-setting-01.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/arena/dlc
        149113 d6bb84850d9a07cb53ba5df5820480347453e4d9     0 assets/extension/post-game/data/maps/arena/dlc/creator.json
        175881 0dfeb3df6c65ca2160956478b68de034fe5a77fd     0 assets/extension/post-game/data/maps/arena/dlc/designer.json
        110810 158ff124fdc703561760deb9beae3d7168171a88     0 assets/extension/post-game/data/maps/arena/dlc/guardian-cold.json
        110685 e0ae391373956afe98eba69705209b21dd07e0cb     0 assets/extension/post-game/data/maps/arena/dlc/guardian-heat.json
        103996 0be4cc27b1fa94a3689de426863f429a2cd39a23     0 assets/extension/post-game/data/maps/arena/dlc/guardian-neutral.json
        111874 f1b7fa9380f64087c0c7187327d9f6399b327ba4     0 assets/extension/post-game/data/maps/arena/dlc/guardian-shock.json
        110810 c36f0cae88cda57139f1fdb632e413bcb43658d8     0 assets/extension/post-game/data/maps/arena/dlc/guardian-wave.json
        244028 3853ae4e32a139d19d9c3a97832c750c42dc5f79     0 assets/extension/post-game/data/maps/arena/dlc/gynthar.json
        101631 fbdb1103bdc0695ce70b0f830c72a774f26f547d     0 assets/extension/post-game/data/maps/arena/dlc/snail.json
        184035 9d8b26dba01106447904bd9ebba6795ae83b6f5d     0 assets/extension/post-game/data/maps/arena/dlc/turrets.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/arena/pvp
        813628 5a9fb323af157afdfd5245ccdbda40eff11005cc     0 assets/extension/post-game/data/maps/arena/pvp/pvp-apollo.json
        813065 25c392bd442ba43354668d8a186e629503e51705     0 assets/extension/post-game/data/maps/arena/pvp/pvp-lily.json
        810692 e537632db497fb63b179fd9a3ee18e6566dbc00a     0 assets/extension/post-game/data/maps/arena/pvp/pvp-shizuka.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/arena/special
        180122 33d07460edc92868519e1ef6a6f66d0a05c2248a     0 assets/extension/post-game/data/maps/arena/special/dekay-boss-1.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/arid
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/arid/lab
         75926 c105b89fd02fbad23619f527945f31075525798d     0 assets/extension/post-game/data/maps/arid/lab/elevator-eg.json
        124402 acb753a6d4e4d3175d9260bcd777e35cda2441b9     0 assets/extension/post-game/data/maps/arid/lab/ug-01-entrance.json
        176484 cfbff56de7091a1bba69a4d484cdf3571d2d84a5     0 assets/extension/post-game/data/maps/arid/lab/ug-02-hallway.json
         59182 a9ed87f487e538cb1e6df7bb2af30e91ef081af7     0 assets/extension/post-game/data/maps/arid/lab/ug-03-old-meeting-room.json
        169419 c43c3f9a093acf7a301b6f526c5bc35ae8900952     0 assets/extension/post-game/data/maps/arid/lab/ug-04-sidwell-meeting-room.json
        114189 4489fd8396082a9e0638a33c5d051c5b9c7db7f4     0 assets/extension/post-game/data/maps/arid/lab/ug-05-junction.json
        304296 45adc870805bd7c090dc5d2a1289eb6c11a3c94f     0 assets/extension/post-game/data/maps/arid/lab/ug-06-sidwell-temp.json
        201836 b0ed0649350f1651b5497a06c82f0891aee91fce     0 assets/extension/post-game/data/maps/arid/lab/ug-06-sidwell-test.json
        489604 5b9eba31bb846b45b367f1ef5b1fe5a2bcd8bb0f     0 assets/extension/post-game/data/maps/arid/lab/ug-06-sidwell.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/autumn-fall
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/autumn-fall/raid
        197675 b7e33ac70b446177474b95722bc770542fc92d9b     0 assets/extension/post-game/data/maps/autumn-fall/raid/raid-04-cave-right.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/beach
         48467 bf86612ef7c02d0ceeaf1d0adc8f970d1e360b42     0 assets/extension/post-game/data/maps/beach/expo-space.json
        920133 8e2acc81969080c4559b21e2733a95fabfd76f6f     0 assets/extension/post-game/data/maps/beach/path-01-entrance.json
       1234738 5993817b8417a06016ee1a7fe1cb44e6119bbb01     0 assets/extension/post-game/data/maps/beach/path-02.json
       1035489 0a157b977b0163cce17d4d2f31145dd8a2883735     0 assets/extension/post-game/data/maps/beach/path-03.json
        917343 90d345ba8e40d6c6514bce2521d43bdac4047f88     0 assets/extension/post-game/data/maps/beach/path-04.json
        821895 7830aaf828399d42d49dc2f75e8fbf676c2c47ae     0 assets/extension/post-game/data/maps/beach/path-05.json
        826312 c4f71ccd63fef9b7b3784e8500d1e87df9ad95e9     0 assets/extension/post-game/data/maps/beach/path-06.json
        692416 53d42422db63e77484ceea39ed99426aa17b8799     0 assets/extension/post-game/data/maps/beach/path-07.json
        769219 964d15eeb850d48528a8034bb0cf8ab8e9acefb6     0 assets/extension/post-game/data/maps/beach/path-08.json
       1380526 ff526caa628d9877c656840cf603df038c0c7cca     0 assets/extension/post-game/data/maps/beach/temple.json
             0 0000000000000000000000000000000000000000    64 assets/extension/post-game/data/maps/dreams
        730539 2aeaff8edca78b3ddf5bb716828cfc04063dd2f5     0 assets/extension/post-game/data/maps/dreams/post-dream1.json
